"","PD","SR","cellid"
"12532",1656.9362587538,14,"12532"
"12533",1656.9362587538,14,"12533"
"12534",1656.9362587538,14,"12534"
"12535",1656.9362587538,14,"12535"
"12536",1656.9362587538,14,"12536"
"12537",1656.9362587538,14,"12537"
"12538",3340.70979161846,42,"12538"
"12539",3341.51972084156,43,"12539"
"12540",3630.40402278666,49,"12540"
"12541",3630.40402278666,49,"12541"
"12542",3277.61785229346,43,"12542"
"12543",3474.39225432346,43,"12543"
"12544",3129.71028249136,33,"12544"
"12545",2907.9844521636,29,"12545"
"12546",3376.3326183473,31,"12546"
"12547",3285.1716967994,39,"12547"
"12548",3210.5130635364,37,"12548"
"12550",3229.2063144625,37,"12550"
"12551",2992.95316093027,34,"12551"
"12552",2301.2148447049,22,"12552"
"12553",2187.7528753049,23,"12553"
"12554",1856.3913977158,17,"12554"
"12555",1656.9362587538,14,"12555"
"12556",1656.9362587538,14,"12556"
"12557",1869.1971532238,15,"12557"
"12558",1656.9362587538,14,"12558"
"12559",2215.8893924849,23,"12559"
"12594",1656.9362587538,14,"12594"
"12595",1841.1541407869,17,"12595"
"12596",1871.5193652869,18,"12596"
"12597",1656.9362587538,14,"12597"
"12598",1656.9362587538,14,"12598"
"12599",1656.9362587538,14,"12599"
"12600",1982.7921188569,18,"12600"
"12601",1656.9362587538,14,"12601"
"12602",1656.9362587538,14,"12602"
"12603",1656.9362587538,14,"12603"
"12604",1656.9362587538,14,"12604"
"12605",1656.9362587538,14,"12605"
"12606",1656.9362587538,14,"12606"
"12607",1656.9362587538,14,"12607"
"12608",1656.9362587538,14,"12608"
"12609",1656.9362587538,14,"12609"
"12610",1656.9362587538,14,"12610"
"12611",1656.9362587538,14,"12611"
"12612",1656.9362587538,14,"12612"
"12613",1656.9362587538,14,"12613"
"12614",1656.9362587538,14,"12614"
"12615",1757.8148192538,15,"12615"
"12616",1757.8148192538,15,"12616"
"12617",1757.8148192538,15,"12617"
"12618",1757.8148192538,15,"12618"
"12619",1757.8148192538,15,"12619"
"12620",3879.1748092676,38,"12620"
"12630",3241.1427353204,34,"12630"
"12631",3412.7098146884,35,"12631"
"12632",3760.2047589514,38,"12632"
"12633",2779.6839592449,23,"12633"
"12634",1639.7539027938,13,"12634"
"12635",1639.7539027938,13,"12635"
"12636",1639.7539027938,13,"12636"
"12637",1639.7539027938,13,"12637"
"12638",1639.7539027938,13,"12638"
"12639",1639.7539027938,13,"12639"
"12640",1639.7539027938,13,"12640"
"12641",1639.7539027938,13,"12641"
"12642",1639.7539027938,13,"12642"
"12643",1800.3676907338,14,"12643"
"12644",4728.41567177906,42,"12644"
"12645",4056.17610028616,35,"12645"
"12653",3781.75127064543,42,"12653"
"12654",1656.9362587538,14,"12654"
"12655",1656.9362587538,14,"12655"
"12656",2543.3344911858,29,"12656"
"12657",2439.070317814,23,"12657"
"12658",1656.9362587538,14,"12658"
"12659",1656.9362587538,14,"12659"
"12660",1656.9362587538,14,"12660"
"12661",1741.0489826938,15,"12661"
"12662",1656.9362587538,14,"12662"
"12663",1656.9362587538,14,"12663"
"12664",1656.9362587538,14,"12664"
"12665",1656.9362587538,14,"12665"
"12666",1656.9362587538,14,"12666"
"12667",1656.9362587538,14,"12667"
"12668",3160.05866952276,37,"12668"
"12669",3340.70979161846,42,"12669"
"12670",3708.10688105166,48,"12670"
"12671",3566.01928498856,47,"12671"
"12672",3021.14860360346,41,"12672"
"12673",3393.03475054846,45,"12673"
"12674",3149.38464476846,34,"12674"
"12675",3087.08531183606,33,"12675"
"12676",3198.3040001673,30,"12676"
"12677",3619.4143705577,38,"12677"
"12678",3295.7653251325,42,"12678"
"12680",3100.7572611205,37,"12680"
"12681",3361.36035708127,39,"12681"
"12682",2197.56506790577,23,"12682"
"12683",2074.9844140249,23,"12683"
"12684",1899.3690758179,18,"12684"
"12685",1656.9362587538,14,"12685"
"12686",1656.9362587538,14,"12686"
"12687",1656.9362587538,14,"12687"
"12688",1869.1971532238,15,"12688"
"12689",1990.8505201119,20,"12689"
"12690",1656.9362587538,14,"12690"
"12725",1656.9362587538,14,"12725"
"12726",1796.2397138759,16,"12726"
"12727",1871.5193652869,18,"12727"
"12728",1656.9362587538,14,"12728"
"12729",1656.9362587538,14,"12729"
"12730",1656.9362587538,14,"12730"
"12731",1656.9362587538,14,"12731"
"12732",1656.9362587538,14,"12732"
"12733",1656.9362587538,14,"12733"
"12734",1656.9362587538,14,"12734"
"12735",1656.9362587538,14,"12735"
"12736",1656.9362587538,14,"12736"
"12737",1656.9362587538,14,"12737"
"12738",1656.9362587538,14,"12738"
"12739",1656.9362587538,14,"12739"
"12740",1656.9362587538,14,"12740"
"12741",1656.9362587538,14,"12741"
"12742",1656.9362587538,14,"12742"
"12743",1656.9362587538,14,"12743"
"12744",1656.9362587538,14,"12744"
"12745",1656.9362587538,14,"12745"
"12746",1656.9362587538,14,"12746"
"12747",1757.8148192538,15,"12747"
"12748",1757.8148192538,15,"12748"
"12749",2873.9697917089,28,"12749"
"12750",1757.8148192538,15,"12750"
"12751",3494.4505403476,36,"12751"
"12752",3494.4505403476,36,"12752"
"12760",3242.5858086444,34,"12760"
"12761",3213.4949295674,34,"12761"
"12762",3412.7098146884,35,"12762"
"12763",3562.8774758884,36,"12763"
"12764",2589.2177209978,18,"12764"
"12765",1639.7539027938,13,"12765"
"12766",1639.7539027938,13,"12766"
"12767",1639.7539027938,13,"12767"
"12768",1639.7539027938,13,"12768"
"12769",1639.7539027938,13,"12769"
"12770",1639.7539027938,13,"12770"
"12771",1639.7539027938,13,"12771"
"12772",1639.7539027938,13,"12772"
"12773",1639.7539027938,13,"12773"
"12774",1639.7539027938,13,"12774"
"12775",2460.2241393178,19,"12775"
"12776",4824.74144879906,43,"12776"
"12784",4046.53814330543,43,"12784"
"12785",2660.1613163619,26,"12785"
"12786",1656.9362587538,14,"12786"
"12787",1656.9362587538,14,"12787"
"12788",2771.5616494957,30,"12788"
"12789",1656.9362587538,14,"12789"
"12790",1656.9362587538,14,"12790"
"12791",1656.9362587538,14,"12791"
"12792",1656.9362587538,14,"12792"
"12793",1985.2009129638,17,"12793"
"12794",1656.9362587538,14,"12794"
"12795",1656.9362587538,14,"12795"
"12796",1656.9362587538,14,"12796"
"12797",1656.9362587538,14,"12797"
"12798",1656.9362587538,14,"12798"
"12799",1656.9362587538,14,"12799"
"12800",3340.70979161846,42,"12800"
"12802",3724.66143621856,49,"12802"
"12803",3092.19483337036,41,"12803"
"12804",3020.33867438036,40,"12804"
"12805",3657.82162321346,46,"12805"
"12806",2965.92148585836,32,"12806"
"12807",2829.9322718073,30,"12807"
"12808",3549.4468324954,38,"12808"
"12809",3280.4090366995,41,"12809"
"12810",3103.0512804615,37,"12810"
"12811",3100.7572611205,37,"12811"
"12812",3042.7658890225,36,"12812"
"12813",2154.58738980367,22,"12813"
"12814",2033.8997072749,21,"12814"
"12815",1899.3690758179,18,"12815"
"12816",1656.9362587538,14,"12816"
"12817",1656.9362587538,14,"12817"
"12818",1656.9362587538,14,"12818"
"12819",1869.1971532238,15,"12819"
"12820",2203.1114145819,21,"12820"
"12821",1990.8505201119,20,"12821"
"12856",1841.1541407869,17,"12856"
"12857",1656.9362587538,14,"12857"
"12858",1656.9362587538,14,"12858"
"12859",1656.9362587538,14,"12859"
"12860",1656.9362587538,14,"12860"
"12861",1841.1541407869,17,"12861"
"12862",1656.9362587538,14,"12862"
"12863",1656.9362587538,14,"12863"
"12864",1656.9362587538,14,"12864"
"12865",1656.9362587538,14,"12865"
"12866",1656.9362587538,14,"12866"
"12867",1656.9362587538,14,"12867"
"12868",1656.9362587538,14,"12868"
"12869",1656.9362587538,14,"12869"
"12870",1656.9362587538,14,"12870"
"12871",1656.9362587538,14,"12871"
"12872",1656.9362587538,14,"12872"
"12873",1656.9362587538,14,"12873"
"12874",1656.9362587538,14,"12874"
"12875",1656.9362587538,14,"12875"
"12876",1656.9362587538,14,"12876"
"12877",1757.8148192538,15,"12877"
"12878",1757.8148192538,15,"12878"
"12879",3138.7566643689,29,"12879"
"12880",2710.1809950669,27,"12880"
"12881",1757.8148192538,15,"12881"
"12882",3601.4785638146,37,"12882"
"12890",3242.5858086444,34,"12890"
"12891",3265.9287615574,35,"12891"
"12892",3597.3229034054,36,"12892"
"12893",3289.6337886284,32,"12893"
"12894",3145.0513276758,27,"12894"
"12895",1803.5426994408,14,"12895"
"12896",1639.7539027938,13,"12896"
"12897",1639.7539027938,13,"12897"
"12898",1639.7539027938,13,"12898"
"12899",1639.7539027938,13,"12899"
"12900",1639.7539027938,13,"12900"
"12901",1639.7539027938,13,"12901"
"12902",1639.7539027938,13,"12902"
"12903",1639.7539027938,13,"12903"
"12904",1639.7539027938,13,"12904"
"12905",2981.24910812886,25,"12905"
"12906",4991.64702341906,45,"12906"
"12915",4108.42795606843,43,"12915"
"12916",1924.2513961838,15,"12916"
"12917",1656.9362587538,14,"12917"
"12918",1656.9362587538,14,"12918"
"12919",1656.9362587538,14,"12919"
"12920",1656.9362587538,14,"12920"
"12921",1656.9362587538,14,"12921"
"12922",1656.9362587538,14,"12922"
"12923",1843.6749144348,17,"12923"
"12924",1656.9362587538,14,"12924"
"12925",1656.9362587538,14,"12925"
"12926",1656.9362587538,14,"12926"
"12927",1656.9362587538,14,"12927"
"12928",1656.9362587538,14,"12928"
"12929",1656.9362587538,14,"12929"
"12930",3310.34456711846,41,"12930"
"12931",2537.7523210539,24,"12931"
"12932",3614.25691220746,47,"12932"
"12933",3332.47194255336,45,"12933"
"12935",3393.03475054846,45,"12935"
"12936",3606.63292564346,44,"12936"
"12937",3087.08531183606,33,"12937"
"12938",2859.2100504803,30,"12938"
"12939",3201.3317056405,37,"12939"
"12940",3114.0414970975,38,"12940"
"12941",3199.3770574815,38,"12941"
"12942",2806.3877297815,34,"12942"
"12943",2187.20039829467,22,"12943"
"12944",2076.401241923,22,"12944"
"12945",1949.7869833349,20,"12945"
"12946",1656.9362587538,14,"12946"
"12947",1656.9362587538,14,"12947"
"12948",1656.9362587538,14,"12948"
"12949",2111.6299702879,19,"12949"
"12950",1869.1971532238,15,"12950"
"12951",1990.8505201119,20,"12951"
"12952",1656.9362587538,14,"12952"
"12987",1656.9362587538,14,"12987"
"12988",1841.1541407869,17,"12988"
"12989",1656.9362587538,14,"12989"
"12990",1656.9362587538,14,"12990"
"12991",1656.9362587538,14,"12991"
"12992",1841.1541407869,17,"12992"
"12993",1982.7921188569,18,"12993"
"12994",1656.9362587538,14,"12994"
"12995",1656.9362587538,14,"12995"
"12996",1656.9362587538,14,"12996"
"12997",1656.9362587538,14,"12997"
"12998",1656.9362587538,14,"12998"
"12999",1656.9362587538,14,"12999"
"13000",1656.9362587538,14,"13000"
"13001",1656.9362587538,14,"13001"
"13002",1656.9362587538,14,"13002"
"13003",1656.9362587538,14,"13003"
"13004",1656.9362587538,14,"13004"
"13005",1656.9362587538,14,"13005"
"13006",1656.9362587538,14,"13006"
"13007",1656.9362587538,14,"13007"
"13008",1656.9362587538,14,"13008"
"13009",1757.8148192538,15,"13009"
"13010",1757.8148192538,15,"13010"
"13011",2974.9678677269,28,"13011"
"13012",1757.8148192538,15,"13012"
"13013",3553.0121755546,36,"13013"
"13014",2827.7119830675,25,"13014"
"13022",3291.0521969044,35,"13022"
"13023",3385.0620089354,35,"13023"
"13024",2502.1264725207,19,"13024"
"13025",2573.5982547098,18,"13025"
"13026",1803.5426994408,14,"13026"
"13027",1639.7539027938,13,"13027"
"13028",1639.7539027938,13,"13028"
"13029",1639.7539027938,13,"13029"
"13030",1639.7539027938,13,"13030"
"13031",1639.7539027938,13,"13031"
"13032",1639.7539027938,13,"13032"
"13033",1639.7539027938,13,"13033"
"13034",1639.7539027938,13,"13034"
"13035",1639.7539027938,13,"13035"
"13036",1639.7539027938,13,"13036"
"13037",4621.57927784606,41,"13037"
"13038",4991.64702341906,45,"13038"
"13047",3871.62783513843,42,"13047"
"13048",1656.9362587538,14,"13048"
"13049",1656.9362587538,14,"13049"
"13050",1656.9362587538,14,"13050"
"13051",1656.9362587538,14,"13051"
"13052",1656.9362587538,14,"13052"
"13053",1656.9362587538,14,"13053"
"13054",1656.9362587538,14,"13054"
"13055",2030.1153398748,18,"13055"
"13056",1656.9362587538,14,"13056"
"13057",1656.9362587538,14,"13057"
"13058",1656.9362587538,14,"13058"
"13059",1656.9362587538,14,"13059"
"13060",1656.9362587538,14,"13060"
"13061",3290.67020484136,40,"13061"
"13062",3310.34456711846,41,"13062"
"13063",3636.15474687046,46,"13063"
"13064",3718.55301374546,48,"13064"
"13065",1143.8027952208,9,"13065"
"13067",3657.82162321346,46,"13067"
"13068",3010.03159801236,33,"13068"
"13069",3107.91109262736,33,"13069"
"13070",3553.9357887268,39,"13070"
"13071",3084.1997858215,36,"13071"
"13072",3103.0512804615,37,"13072"
"13073",2439.4900358108,28,"13073"
"13074",2066.0365723119,21,"13074"
"13075",2033.4235638209,21,"13075"
"13076",1798.1764626848,16,"13076"
"13077",1701.8506856648,15,"13077"
"13078",1656.9362587538,14,"13078"
"13079",1656.9362587538,14,"13079"
"13080",1899.3690758179,18,"13080"
"13081",2111.6299702879,19,"13081"
"13082",1990.8505201119,20,"13082"
"13083",1990.8505201119,20,"13083"
"13118",1841.1541407869,17,"13118"
"13119",1656.9362587538,14,"13119"
"13120",1656.9362587538,14,"13120"
"13121",1656.9362587538,14,"13121"
"13122",1656.9362587538,14,"13122"
"13123",1982.7921188569,18,"13123"
"13124",1656.9362587538,14,"13124"
"13125",1656.9362587538,14,"13125"
"13126",1656.9362587538,14,"13126"
"13127",1656.9362587538,14,"13127"
"13128",1656.9362587538,14,"13128"
"13129",1656.9362587538,14,"13129"
"13130",1656.9362587538,14,"13130"
"13131",1656.9362587538,14,"13131"
"13132",1656.9362587538,14,"13132"
"13133",1656.9362587538,14,"13133"
"13134",1656.9362587538,14,"13134"
"13135",1656.9362587538,14,"13135"
"13136",1656.9362587538,14,"13136"
"13137",1656.9362587538,14,"13137"
"13138",1656.9362587538,14,"13138"
"13139",1656.9362587538,14,"13139"
"13140",1757.8148192538,15,"13140"
"13141",2974.9678677269,28,"13141"
"13142",2538.6139167026,26,"13142"
"13143",1757.8148192538,15,"13143"
"13144",3603.0026853586,38,"13144"
"13152",3615.4547804934,37,"13152"
"13153",3485.9622291854,37,"13153"
"13154",2686.7395612377,20,"13154"
"13155",1639.7539027938,13,"13155"
"13156",1639.7539027938,13,"13156"
"13157",1639.7539027938,13,"13157"
"13158",1639.7539027938,13,"13158"
"13159",1639.7539027938,13,"13159"
"13160",1639.7539027938,13,"13160"
"13161",1639.7539027938,13,"13161"
"13162",1639.7539027938,13,"13162"
"13163",1639.7539027938,13,"13163"
"13164",1639.7539027938,13,"13164"
"13165",1639.7539027938,13,"13165"
"13166",1639.7539027938,13,"13166"
"13167",2073.5750732731,16,"13167"
"13168",5231.15912966306,48,"13168"
"13177",281.82917189,1,"13177"
"13178",4107.26287009786,43,"13178"
"13179",1656.9362587538,14,"13179"
"13180",1656.9362587538,14,"13180"
"13181",1656.9362587538,14,"13181"
"13182",1656.9362587538,14,"13182"
"13183",1656.9362587538,14,"13183"
"13184",1656.9362587538,14,"13184"
"13185",2030.1153398748,18,"13185"
"13186",1701.8506856648,15,"13186"
"13187",1656.9362587538,14,"13187"
"13188",1656.9362587538,14,"13188"
"13189",1656.9362587538,14,"13189"
"13190",1656.9362587538,14,"13190"
"13191",1656.9362587538,14,"13191"
"13192",3290.67020484136,40,"13192"
"13193",3466.94772344046,44,"13193"
"13194",3701.32193871046,46,"13194"
"13195",3672.22567558236,47,"13195"
"13197",387.39806178306,2,"13197"
"13198",3657.82162321346,46,"13198"
"13199",2982.38427926436,32,"13199"
"13200",2464.0307325326,26,"13200"
"13201",3004.5409038758,33,"13201"
"13202",2704.4714329125,31,"13202"
"13203",2182.0699318279,21,"13203"
"13204",1656.9362587538,14,"13204"
"13205",1846.6772674989,18,"13205"
"13206",1656.9362587538,14,"13206"
"13207",1856.3913977158,17,"13207"
"13208",1656.9362587538,14,"13208"
"13209",1656.9362587538,14,"13209"
"13210",1656.9362587538,14,"13210"
"13211",2111.6299702879,19,"13211"
"13212",2203.1114145819,21,"13212"
"13213",1701.8506856648,15,"13213"
"13214",1656.9362587538,14,"13214"
"13249",1656.9362587538,14,"13249"
"13250",1841.1541407869,17,"13250"
"13251",1656.9362587538,14,"13251"
"13252",1656.9362587538,14,"13252"
"13253",1701.8506856648,15,"13253"
"13254",1701.8506856648,15,"13254"
"13255",1982.7921188569,18,"13255"
"13256",1656.9362587538,14,"13256"
"13257",1656.9362587538,14,"13257"
"13258",1656.9362587538,14,"13258"
"13259",1656.9362587538,14,"13259"
"13260",1656.9362587538,14,"13260"
"13261",1656.9362587538,14,"13261"
"13262",1656.9362587538,14,"13262"
"13263",1656.9362587538,14,"13263"
"13264",1656.9362587538,14,"13264"
"13265",1656.9362587538,14,"13265"
"13266",1656.9362587538,14,"13266"
"13267",1656.9362587538,14,"13267"
"13268",1656.9362587538,14,"13268"
"13269",1656.9362587538,14,"13269"
"13270",1656.9362587538,14,"13270"
"13271",1656.9362587538,14,"13271"
"13272",2354.4744039845,24,"13272"
"13273",2568.5430169969,26,"13273"
"13274",1757.8148192538,15,"13274"
"13275",1757.8148192538,15,"13275"
"13276",3859.4175456139,40,"13276"
"13284",3615.4547804934,37,"13284"
"13285",3190.1519766544,33,"13285"
"13286",1639.7539027938,13,"13286"
"13287",1639.7539027938,13,"13287"
"13288",1639.7539027938,13,"13288"
"13289",1639.7539027938,13,"13289"
"13290",1639.7539027938,13,"13290"
"13291",1639.7539027938,13,"13291"
"13292",1639.7539027938,13,"13292"
"13293",1639.7539027938,13,"13293"
"13294",1639.7539027938,13,"13294"
"13295",1852.0147972638,14,"13295"
"13296",1852.0147972638,14,"13296"
"13297",1639.7539027938,13,"13297"
"13298",1639.7539027938,13,"13298"
"13299",4814.44752790306,43,"13299"
"13300",5246.91858158906,47,"13300"
"13309",3730.78964687996,40,"13309"
"13310",3410.40506031886,39,"13310"
"13311",1656.9362587538,14,"13311"
"13312",1656.9362587538,14,"13312"
"13313",1656.9362587538,14,"13313"
"13314",1656.9362587538,14,"13314"
"13315",1656.9362587538,14,"13315"
"13316",1656.9362587538,14,"13316"
"13317",2030.9252690979,19,"13317"
"13318",1656.9362587538,14,"13318"
"13319",1656.9362587538,14,"13319"
"13320",1656.9362587538,14,"13320"
"13321",1656.9362587538,14,"13321"
"13322",1656.9362587538,14,"13322"
"13323",3290.67020484136,40,"13323"
"13324",3626.96523636336,45,"13324"
"13325",4022.29225859246,49,"13325"
"13326",3629.51977327046,46,"13326"
"13327",3720.69206383536,48,"13327"
"13329",3393.03475054846,45,"13329"
"13330",2982.38427926436,32,"13330"
"13331",3011.09187511746,33,"13331"
"13332",2554.8389703746,28,"13332"
"13333",2140.4148048476,23,"13333"
"13334",2143.1491279739,20,"13334"
"13335",1656.9362587538,14,"13335"
"13336",1656.9362587538,14,"13336"
"13337",1656.9362587538,14,"13337"
"13338",1656.9362587538,14,"13338"
"13339",1856.3913977158,17,"13339"
"13340",1656.9362587538,14,"13340"
"13341",1656.9362587538,14,"13341"
"13342",1656.9362587538,14,"13342"
"13343",1869.1971532238,15,"13343"
"13344",1990.8505201119,20,"13344"
"13345",1656.9362587538,14,"13345"
"13380",1656.9362587538,14,"13380"
"13381",1656.9362587538,14,"13381"
"13382",1656.9362587538,14,"13382"
"13383",1656.9362587538,14,"13383"
"13384",1656.9362587538,14,"13384"
"13385",1982.7921188569,18,"13385"
"13386",1656.9362587538,14,"13386"
"13387",1656.9362587538,14,"13387"
"13388",1656.9362587538,14,"13388"
"13389",1656.9362587538,14,"13389"
"13390",1656.9362587538,14,"13390"
"13391",1656.9362587538,14,"13391"
"13392",1656.9362587538,14,"13392"
"13393",1656.9362587538,14,"13393"
"13394",1656.9362587538,14,"13394"
"13395",1656.9362587538,14,"13395"
"13396",1656.9362587538,14,"13396"
"13397",1656.9362587538,14,"13397"
"13398",1656.9362587538,14,"13398"
"13399",1656.9362587538,14,"13399"
"13400",1656.9362587538,14,"13400"
"13401",1656.9362587538,14,"13401"
"13402",1656.9362587538,14,"13402"
"13403",2354.4744039845,24,"13403"
"13404",1757.8148192538,15,"13404"
"13405",1757.8148192538,15,"13405"
"13406",2497.0165288913,23,"13406"
"13407",3672.269697883,38,"13407"
"13414",3650.4871819954,38,"13414"
"13415",3291.0521969044,35,"13415"
"13416",1639.7539027938,13,"13416"
"13417",1639.7539027938,13,"13417"
"13418",1639.7539027938,13,"13418"
"13419",1639.7539027938,13,"13419"
"13420",1639.7539027938,13,"13420"
"13421",1639.7539027938,13,"13421"
"13422",1639.7539027938,13,"13422"
"13423",1639.7539027938,13,"13423"
"13424",1639.7539027938,13,"13424"
"13425",2472.4274810048,19,"13425"
"13426",4849.97861003116,44,"13426"
"13427",4049.8272758491,32,"13427"
"13428",1781.3918808638,14,"13428"
"13429",3083.8271363868,25,"13429"
"13430",5350.20732773316,49,"13430"
"13440",3549.54777324286,40,"13440"
"13441",2377.5016159168,20,"13441"
"13442",1656.9362587538,14,"13442"
"13443",1656.9362587538,14,"13443"
"13444",1656.9362587538,14,"13444"
"13445",1656.9362587538,14,"13445"
"13446",1656.9362587538,14,"13446"
"13447",2030.9252690979,19,"13447"
"13448",1843.3766841938,15,"13448"
"13449",1656.9362587538,14,"13449"
"13450",1656.9362587538,14,"13450"
"13451",1656.9362587538,14,"13451"
"13452",1656.9362587538,14,"13452"
"13453",3152.6426172123,38,"13453"
"13454",3626.96523636336,45,"13454"
"13455",3534.83299776746,44,"13455"
"13456",3868.80452964546,45,"13456"
"13457",3893.97425448336,48,"13457"
"13458",4066.17789568426,51,"13458"
"13459",3092.19483337036,41,"13459"
"13460",3095.26865231146,40,"13460"
"13461",2804.18519655996,28,"13461"
"13462",2545.9292124807,28,"13462"
"13463",2194.6980632629,21,"13463"
"13464",1656.9362587538,14,"13464"
"13465",1656.9362587538,14,"13465"
"13466",1656.9362587538,14,"13466"
"13467",1656.9362587538,14,"13467"
"13468",1656.9362587538,14,"13468"
"13469",1701.8506856648,15,"13469"
"13470",1656.9362587538,14,"13470"
"13471",1656.9362587538,14,"13471"
"13472",1656.9362587538,14,"13472"
"13473",2224.6211751158,20,"13473"
"13474",2074.9632440519,21,"13474"
"13475",1656.9362587538,14,"13475"
"13476",1656.9362587538,14,"13476"
"13511",1656.9362587538,14,"13511"
"13512",1656.9362587538,14,"13512"
"13513",1656.9362587538,14,"13513"
"13514",1656.9362587538,14,"13514"
"13515",1656.9362587538,14,"13515"
"13516",1841.1541407869,17,"13516"
"13517",1843.4886637348,16,"13517"
"13518",1656.9362587538,14,"13518"
"13519",1656.9362587538,14,"13519"
"13520",1656.9362587538,14,"13520"
"13521",1656.9362587538,14,"13521"
"13522",1656.9362587538,14,"13522"
"13523",1656.9362587538,14,"13523"
"13524",1656.9362587538,14,"13524"
"13525",1656.9362587538,14,"13525"
"13526",1656.9362587538,14,"13526"
"13527",1656.9362587538,14,"13527"
"13528",1656.9362587538,14,"13528"
"13529",1656.9362587538,14,"13529"
"13530",1656.9362587538,14,"13530"
"13531",1656.9362587538,14,"13531"
"13532",1656.9362587538,14,"13532"
"13533",1656.9362587538,14,"13533"
"13534",1656.9362587538,14,"13534"
"13535",1656.9362587538,14,"13535"
"13536",2024.5682227298,19,"13536"
"13537",1986.5523425689,18,"13537"
"13538",3672.269697883,38,"13538"
"13545",3908.1001068897,40,"13545"
"13546",3765.6224416934,38,"13546"
"13547",1639.7539027938,13,"13547"
"13548",1639.7539027938,13,"13548"
"13549",1639.7539027938,13,"13549"
"13550",1639.7539027938,13,"13550"
"13551",1639.7539027938,13,"13551"
"13552",1639.7539027938,13,"13552"
"13553",1639.7539027938,13,"13553"
"13554",1639.7539027938,13,"13554"
"13555",1639.7539027938,13,"13555"
"13556",2278.3723553668,18,"13556"
"13557",5055.76156901286,45,"13557"
"13558",5150.05261556816,46,"13558"
"13559",5029.83990670716,45,"13559"
"13560",3999.560830067,30,"13560"
"13561",5268.77239685316,48,"13561"
"13562",5246.91858058606,47,"13562"
"13572",3552.76993581386,40,"13572"
"13573",1656.9362587538,14,"13573"
"13574",1656.9362587538,14,"13574"
"13575",1656.9362587538,14,"13575"
"13576",1656.9362587538,14,"13576"
"13577",1656.9362587538,14,"13577"
"13578",1656.9362587538,14,"13578"
"13579",2583.411490885,26,"13579"
"13580",1656.9362587538,14,"13580"
"13581",2601.71912581596,24,"13581"
"13582",1656.9362587538,14,"13582"
"13583",1656.9362587538,14,"13583"
"13584",1656.9362587538,14,"13584"
"13585",3358.1860341643,42,"13585"
"13586",3515.15863549036,43,"13586"
"13587",3877.19810847056,47,"13587"
"13588",3278.57378350536,36,"13588"
"13589",4426.59183687926,53,"13589"
"13590",3905.56410774426,50,"13590"
"13591",3162.19474272036,42,"13591"
"13592",2385.4551563405,26,"13592"
"13593",2989.4690464127,32,"13593"
"13594",1849.0486450629,17,"13594"
"13595",1977.6262778029,19,"13595"
"13596",1656.9362587538,14,"13596"
"13597",1656.9362587538,14,"13597"
"13598",1656.9362587538,14,"13598"
"13599",1656.9362587538,14,"13599"
"13600",1656.9362587538,14,"13600"
"13601",1856.3913977158,17,"13601"
"13602",1656.9362587538,14,"13602"
"13603",1656.9362587538,14,"13603"
"13604",1656.9362587538,14,"13604"
"13605",1869.1971532238,15,"13605"
"13606",2074.9632440519,21,"13606"
"13607",1656.9362587538,14,"13607"
"13642",1656.9362587538,14,"13642"
"13643",1656.9362587538,14,"13643"
"13644",1656.9362587538,14,"13644"
"13645",1656.9362587538,14,"13645"
"13646",1841.1541407869,17,"13646"
"13647",1841.1541407869,17,"13647"
"13648",1656.9362587538,14,"13648"
"13649",1656.9362587538,14,"13649"
"13650",1656.9362587538,14,"13650"
"13651",1656.9362587538,14,"13651"
"13652",1656.9362587538,14,"13652"
"13653",1656.9362587538,14,"13653"
"13654",1656.9362587538,14,"13654"
"13655",1656.9362587538,14,"13655"
"13656",1656.9362587538,14,"13656"
"13657",1656.9362587538,14,"13657"
"13658",1656.9362587538,14,"13658"
"13659",1656.9362587538,14,"13659"
"13660",1656.9362587538,14,"13660"
"13661",1656.9362587538,14,"13661"
"13662",1656.9362587538,14,"13662"
"13663",1656.9362587538,14,"13663"
"13664",1656.9362587538,14,"13664"
"13665",1656.9362587538,14,"13665"
"13666",2024.5682227298,19,"13666"
"13667",1656.9362587538,14,"13667"
"13668",1986.5523425689,18,"13668"
"13669",3672.269697883,38,"13669"
"13674",2111.9932203777,18,"13674"
"13675",4116.7349754697,42,"13675"
"13676",4229.8348474577,42,"13676"
"13677",1824.3669915108,14,"13677"
"13678",1639.7539027938,13,"13678"
"13679",1639.7539027938,13,"13679"
"13680",1639.7539027938,13,"13680"
"13681",1639.7539027938,13,"13681"
"13682",1639.7539027938,13,"13682"
"13683",1639.7539027938,13,"13683"
"13684",1639.7539027938,13,"13684"
"13685",1639.7539027938,13,"13685"
"13686",1836.3790463418,14,"13686"
"13687",4392.52963261376,39,"13687"
"13688",5036.41903546816,45,"13688"
"13689",5183.59110197816,47,"13689"
"13690",4846.28304005106,43,"13690"
"13691",5124.73432040316,46,"13691"
"13692",5173.20070866316,47,"13692"
"13703",3482.77002646386,39,"13703"
"13704",1656.9362587538,14,"13704"
"13705",1656.9362587538,14,"13705"
"13706",1656.9362587538,14,"13706"
"13707",1656.9362587538,14,"13707"
"13708",1656.9362587538,14,"13708"
"13709",2583.411490885,26,"13709"
"13710",2161.8810010309,21,"13710"
"13711",4176.78830235946,50,"13711"
"13712",2092.85719471086,19,"13712"
"13713",1656.9362587538,14,"13713"
"13714",1656.9362587538,14,"13714"
