Unique_ID,TREEname,TREEvalue
6211,Lamna_nasus,1
6212,Lamna_nasus,1
6213,Lamna_nasus,1
6214,Lamna_nasus,1
6215,Lamna_nasus,1
6216,Lamna_nasus,1
6217,Lamna_nasus,1
6218,Lamna_nasus,1
6219,Lamna_nasus,1
6220,Lamna_nasus,1
6244,Lamna_nasus,1
6245,Lamna_nasus,1
6246,Lamna_nasus,1
6247,Lamna_nasus,1
6248,Lamna_nasus,1
6249,Lamna_nasus,1
6250,Lamna_nasus,1
6251,Lamna_nasus,1
6252,Lamna_nasus,1
6253,Lamna_nasus,1
6254,Lamna_nasus,1
6255,Lamna_nasus,1
6256,Lamna_nasus,1
6257,Lamna_nasus,1
6258,Lamna_nasus,1
6259,Lamna_nasus,1
6260,Lamna_nasus,1
6261,Lamna_nasus,1
6262,Lamna_nasus,1
6263,Euprotomicrus_bispinatus,1
6263,Lamna_nasus,1
6264,Euprotomicrus_bispinatus,1
6264,Lamna_nasus,1
6264,Prionace_glauca,1
6265,Carcharodon_carcharias,1
6265,Euprotomicrus_bispinatus,1
6265,Lamna_nasus,1
6265,Prionace_glauca,1
6266,Carcharodon_carcharias,1
6266,Euprotomicrus_bispinatus,1
6266,Lamna_nasus,1
6266,Prionace_glauca,1
6266,Somniosus_antarcticus,1
6267,Carcharodon_carcharias,1
6267,Euprotomicrus_bispinatus,1
6267,Lamna_nasus,1
6267,Prionace_glauca,1
6268,Carcharodon_carcharias,1
6268,Etmopterus_lucifer,1
6268,Euprotomicrus_bispinatus,1
6268,Lamna_nasus,1
6268,Prionace_glauca,1
6268,Somniosus_antarcticus,1
6269,Carcharodon_carcharias,1
6269,Euprotomicrus_bispinatus,1
6269,Lamna_nasus,1
6269,Prionace_glauca,1
6270,Carcharodon_carcharias,1
6270,Euprotomicrus_bispinatus,1
6270,Lamna_nasus,1
6270,Prionace_glauca,1
6271,Euprotomicrus_bispinatus,1
6271,Lamna_nasus,1
6271,Prionace_glauca,1
6306,Euprotomicrus_bispinatus,1
6306,Lamna_nasus,1
6306,Prionace_glauca,1
6307,Euprotomicrus_bispinatus,1
6307,Lamna_nasus,1
6307,Prionace_glauca,1
6308,Lamna_nasus,1
6308,Prionace_glauca,1
6309,Lamna_nasus,1
6310,Lamna_nasus,1
6311,Lamna_nasus,1
6312,Lamna_nasus,1
6313,Lamna_nasus,1
6314,Lamna_nasus,1
6315,Lamna_nasus,1
6316,Lamna_nasus,1
6317,Lamna_nasus,1
6318,Lamna_nasus,1
6319,Lamna_nasus,1
6320,Lamna_nasus,1
6321,Lamna_nasus,1
6322,Lamna_nasus,1
6323,Lamna_nasus,1
6324,Lamna_nasus,1
6325,Lamna_nasus,1
6326,Lamna_nasus,1
6327,Lamna_nasus,1
6328,Lamna_nasus,1
6329,Lamna_nasus,1
6330,Lamna_nasus,1
6331,Lamna_nasus,1
6332,Lamna_nasus,1
6333,Alopias_vulpinus,1
6333,Lamna_nasus,1
6334,Alopias_vulpinus,1
6334,Carcharodon_carcharias,1
6334,Cetorhinus_maximus,1
6334,Etmopterus_granulosus,1
6334,Lamna_nasus,1
6334,Notorynchus_cepedianus,1
6334,Proscymnodon_macracanthus,1
6334,Schroederichthys_bivius,1
6334,Squalus_acanthias,1
6335,Alopias_vulpinus,1
6335,Carcharodon_carcharias,1
6335,Cetorhinus_maximus,1
6335,Etmopterus_granulosus,1
6335,Galeorhinus_galeus,1
6335,Lamna_nasus,1
6335,Notorynchus_cepedianus,1
6335,Proscymnodon_macracanthus,1
6335,Schroederichthys_bivius,1
6335,Squalus_acanthias,1
6336,Alopias_vulpinus,1
6336,Carcharodon_carcharias,1
6336,Cetorhinus_maximus,1
6336,Etmopterus_granulosus,1
6336,Lamna_nasus,1
6336,Mustelus_mento,1
6336,Notorynchus_cepedianus,1
6336,Schroederichthys_bivius,1
6336,Somniosus_antarcticus,1
6336,Sphyrna_zygaena,1
6336,Squalus_acanthias,1
6337,Alopias_vulpinus,1
6337,Carcharodon_carcharias,1
6337,Cetorhinus_maximus,1
6337,Etmopterus_granulosus,1
6337,Lamna_nasus,1
6337,Mustelus_mento,1
6337,Notorynchus_cepedianus,1
6337,Schroederichthys_bivius,1
6337,Somniosus_antarcticus,1
6337,Sphyrna_zygaena,1
6338,Alopias_vulpinus,1
6338,Carcharodon_carcharias,1
6338,Cetorhinus_maximus,1
6338,Lamna_nasus,1
